artist_id,artwork_id,title,date,domaine,medium,type,picture_path
161,1343,Livre An Anthology,1970,"Publication, livre, imprimé, Livre",,ouvrage,images/1343.jpg
162,1344,Livre,1988,"Publication, livre, imprimé, Livre",Eau-forte retouché à l'aquarelle,ouvrage,images/1344.jpg
163,1345,"Chaise longue ""Formule 1""",1970 - 1971,Objet/Design,"Structure métallique chromée et vinyle, mousse, caoutchouc",objet,images/1345.jpg
164,1346,Fauteuil,avant 1984,"Objet/Design, Fauteuil","Bronze patiné, cuir vert, rembourrage",objet,images/1346.jpg
164,1347,Fauteuil,avant 1984,"Objet/Design, Fauteuil",Bronze patiné,objet,images/1347.jpg
164,1348,Console,avant 1984,"Objet/Design, Console",Bronze patiné,objet,images/1348.jpg
164,1349,Console,avant 1984,"Objet/Design, Console",Bronze patiné,objet,images/1349.jpg
165,1350,O,2006,Objet/Design,"Cloche en verre, socle en laiton et en Plexiglass, couronne de Leds blanches, agitateur magnétique",objet,images/1350.jpg
165,1351,Q,2006,Objet/Design,"Modules interconnectés diffuseurs de quinton (65 modules) Inox, enrobage PVC, diffuseur de fumée, 2 flexibles tuyaux inox raccordé à un ""Té"" en laiton",objet,images/1351.jpg
165,1352,dB,2006,Objet/Design,"Coque en stéréolithographie, moteur, hauts-parleurs, batterie",objet,images/1352.jpg
166,1353,Chaise du soir,2019,"Objet/Design, Chaise",Chaise de jardin en métal perforé,objet,images/1353.jpg
166,1354,Chaise du soir,2019,"Objet/Design, Chaise",Chaise de jardin en métal perforé,objet,images/1354.jpg
166,1355,Chaise du soir,2019,"Objet/Design, Chaise",Chaise de jardin en métal perforé,objet,images/1355.jpg
167,1356,Suspension Falkland,1964 - 2011,"Objet/Design, Suspension","Tissu blanc élastique ignifugié, aluminium",objet,images/1356.jpg
167,1357,Suspension Falkland,1964 - 2011,"Objet/Design, Suspension","Tissu blanc élastique ignifugié, aluminium",objet,images/1357.jpg
167,1358,Abitacolo,1971,"Objet/Design, Lit","Tubes métalliques, tissus, matelas, housse de matelas, peau de mouton en R27A",objet,images/1358.jpg
168,1359,Mobilier,2001 - 2002,"Objet/Design, Mobilier",Placage chêne,objet,
169,1360,Untitled (Monangambeee),2010,"Design graphique, Affiche",Sérigraphie,graphisme,images/1360.jpg
169,1361,Untitled (Foreword to Guns for Banta),2010,"Design graphique, Affiche",Sérigraphie,graphisme,images/1361.jpg
170,1362,sunday # 019. Le hasard est l'ennemi de tous les mètres,25 novembre 2012,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1362.jpg
170,1363,Grid Dancing,2013,"Design graphique, Affiche",huit impressions offset,graphisme,images/1363.jpg
171,1364,sunday # 027. NR (),26 janvier 2014,"Design graphique, Affiche","Impression bicolore recto, 2 couches offset sur Multi-offset, 120 gr.",graphisme,images/1364.jpg
172,1365,Brain Damage,2016,"Design graphique, Affiche",Impression jet d'encre,graphisme,images/1365.jpg
173,1366,Atelier,2016,"Design graphique, Affiche",Impression jet d'encre sur papier satiné,graphisme,images/1366.jpg
174,1367,The Absence of Work,2012,"Design graphique, Affiche",Impression encre noire à la presse manuelle,graphisme,images/1367.jpg
175,1368,sunday # 016. SOMETHING THAT IS HARDLY ANYTHING AT ALL,20 mai 2012,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1368.jpg
176,1369,Farewell,2016,"Design graphique, Affiche","Impression couleur sur papier, déchirure",graphisme,images/1369.jpg
176,1370,", there is none",octobre 2017,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1370.jpg
177,1371,Acropolis Columns Art 3,2013,"Design graphique, Affiche",Impression noir et blanc sur papier,graphisme,images/1371.jpg
177,1372,ART from Museum 17,2013,"Design graphique, Affiche",Impression noir et blanc sur papier mat,graphisme,images/1372.jpg
178,1373,sunday # 032. Happy days are here again,5 octobre 2014,"Design graphique, Affiche","Impression recto, 1 couche offset sur Multi-offset, 120gr.",graphisme,images/1373.jpg
179,1374,Occidental,2018,"Design graphique, Affiche","Sérigraphie unique sur papier Munken Print Cream 15, 300 gr.",graphisme,images/1374.jpg
179,1375,Occidental,2018,"Design graphique, Affiche","Sérigraphie unique sur papier Munken Print Cream 15, 300 gr.",graphisme,images/1375.jpg
179,1376,Occidental,2018,"Design graphique, Affiche","Sérigraphie unique sur papier Munken Print Cream 15, 300 gr.",graphisme,images/1376.jpg
180,1377,Modernist Poncho,mars 2018,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1377.jpg
181,1378,sunday # 015. Aphorisms from 1999 and 2011,11 mars 2012,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1378.jpg
182,1379,sunday #041. Between arrival and departure,14 octobre 2016,"Design graphique, Affiche","Impression recto/verso, 2 couches offset sur Multi-offset, 120 gr.",graphisme,images/1379.jpg
183,1380,Gender neutral toilet,août 2018,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1380.jpg
184,1381,Maison Voiture Chien,2015,"Design graphique, Affiche",Impression pigmentaire sur papier beaux-arts,graphisme,images/1381.jpg
185,1382,sunday # 007. Tineidae : Sermones del ilustrísimo señor,21 novembre 2010,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1382.jpg
186,1383,Untitled,octobre 2017,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1383.jpg
187,1384,sunday # 036. don't worry,28 juin 2015,"Design graphique, Affiche","Impression recto/verso offset sur Multi-offset, 120 gr.",graphisme,images/1384.jpg
188,1385,sunday #042. Design for Urns in the Crypto-Fascist Taste,27 novembre 2016,"Design graphique, Affiche","Impression recto/verso, 2 couches offset sur Multi-offset, 120 gr.",graphisme,images/1385.jpg
189,1386,sunday # 023. This Work Is Realised When It Is Burned,12 mai 2013,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1386.jpg
190,1387,Casa de Pilatos,2015,"Design graphique, Affiche",Impression pigmentaire rehaussée à la main sur papier conqueror,graphisme,images/1387.jpg
191,1388,Where I'm Calling From,2012,"Design graphique, Affiche",4 impressions jet d'encre encadrées,graphisme,images/1388.jpg
192,1389,Saturn return,février 2017,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1389.jpg
193,1390,Karen Concert,2018,"Design graphique, Affiche",Sérigraphie 4 couleurs,graphisme,images/1390.jpg
194,1391,All Available Light with Smuggling Smuggling by Céline Vaché-Olivieri,octobre 2017,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1391.jpg
195,1392,"sunday # 022. The House of Energetic (Pripyat, December 1985)",31 mars 2013,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1392.jpg
196,1393,Hors-Série # 069. F,s.d.,"Design graphique, Affiche","Impression offset sur Multi-offset, 120 gr.",graphisme,images/1393.jpg
196,1394,sunday # 025. 2 Constellations,15 septembre 2013,"Design graphique, Affiche","Impression bicolore recto/verso, 2 couches offset sur Multi-offset, 120 gr.",graphisme,images/1394.jpg
196,1395,Untitled,février 2017,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1395.jpg
196,1396,Division,2017,"Design graphique, Affiche",Impression jet d'encre sur papier satiné,graphisme,images/1396.jpg
197,1397,Etude Prismes,2018,"Design graphique, Affiche",Impression jet d'encre sur papier mat,graphisme,images/1397.jpg
198,1398,Untitled,octobre 2017,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1398.jpg
199,1399,Bougeoirs,2016,"Design graphique, Affiche",Impression pigmentaire,graphisme,images/1399.jpg
200,1400,sunday # 002. Sunday Morning,17 janvier 2010,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1400.jpg
201,1401,Ongle,septembre 2016,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1401.jpg
202,1402,Six élèves dans un couloir,2015,"Design graphique, Affiche","Photographie couleur, impression jet d'encre, papier Fujifilm Fujicolor professional paper",graphisme,images/1402.jpg
203,1403,sunday # 012. Néant,9 octobre 2010,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1403.jpg
204,1404,Ten Weyngaert,2007,"Design graphique, Affiche",Impression couleur sur papier photo,graphisme,images/1404.jpg
205,1405,Pulsar,2003,"Design graphique, Affiche",Sérigraphie,graphisme,images/1405.jpg
206,1406,Munari,2011,"Design graphique, Affiche",Sérigraphie,graphisme,images/1406.jpg
206,1407,Seeking comfort in an uncomfortable world,2013,"Design graphique, Affiche","Impression offset, recto",graphisme,images/1407.jpg
206,1408,Seeking comfort in an uncomfortable world,2013,"Design graphique, Affiche","Impression offset, verso",graphisme,images/1408.jpg
206,1409,Seeking comfort in an uncomfortable world,2013,"Design graphique, Affiche","Impression offset, recto",graphisme,images/1409.jpg
206,1410,Seeking comfort in an uncomfortable world,2013,"Design graphique, Affiche","Impression offset, verso",graphisme,images/1410.jpg
206,1411,"Affiche The Future Projects Light, The Past Merely Casts Shadows",2019,"Design graphique, Affiche",Ensemble de trois sérigraphies sur papier,graphisme,images/1411.jpg
207,1412,art_and_sneakers,2018,"Design graphique, Affiche",Impression digitale sur papier pelliculé,graphisme,images/1412.jpg
207,1413,Les circulations impures,2020 - 2021,"Design graphique, Affiche",Impression laser sur papier pelliculé,graphisme,images/1413.jpg
208,1414,sunday # 004. Times,23 mai 2010,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1414.jpg
209,1415,Claire's,2019,"Design graphique, Affiche",quatre impressions laser sur papier journal plié,graphisme,
210,1416,Untitled,novembre 2016,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1416.jpg
211,1417,sunday # 031. Untitled,24 août 2014,"Design graphique, Affiche","Impression bicolore, 2 couches offset sur Multi-offset, 120gr. 2 couches recto, 1 couche noire, 1 couche pantone",graphisme,images/1417.jpg
212,1418,sunday # 033,28 décembre 2014,"Design graphique, Affiche","Impression recto, 1 couche offset sur Multi-offset, 120gr.",graphisme,images/1418.jpg
212,1419,Sans titre,2019,"Design graphique, Affiche",Impression jet d'encre,graphisme,images/1419.jpg
213,1420,A Truly Shared Love,2018,"Design graphique, Affiche",Triptyque : tirages numériques couleur sur papier dos bleu 115 g.,graphisme,images/1420.jpg
214,1421,"sunday # 037. Life can get Heavy, Mascara shouldn't",18 octobre 2015,"Design graphique, Affiche","Impression offset tricolore, 1 couche offset sur Multi-offset, 120 gr.",graphisme,images/1421.jpg
215,1422,Tête,1994,"Design graphique, Affiche",Impression offset,graphisme,images/1422.jpg
215,1423,Trou,1994,"Design graphique, Affiche",Impression offset,graphisme,images/1423.jpg
215,1424,Sac,1995,"Design graphique, Affiche",Impression offset,graphisme,images/1424.jpg
215,1425,Coudes,1996,"Design graphique, Affiche",Impression offset,graphisme,images/1425.jpg
215,1426,Jeune fille à la Havane,1996,"Design graphique, Affiche",Impression offset,graphisme,images/1426.jpg
215,1427,Le monde et les bras,1996,"Design graphique, Affiche",Impression offset,graphisme,images/1427.jpg
215,1428,Pêcheuse de coquillage,1996,"Design graphique, Affiche",Impression offset,graphisme,images/1428.jpg
215,1429,S. au revolver,1997,"Design graphique, Affiche",Impression offset,graphisme,images/1429.jpg
215,1430,Saut à Cuba,1998,"Design graphique, Affiche",Impression offset,graphisme,images/1430.jpg
215,1431,Cactus oeufs,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1431.jpg
215,1432,Cracheur de feu,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1432.jpg
215,1433,Drapeau,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1433.jpg
215,1434,Femme au Journal,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1434.jpg
215,1435,Jeune fille à l'arrêt,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1435.jpg
215,1436,L. à l'atterrissage des avions,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1436.jpg
215,1437,L. à la datura,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1437.jpg
215,1438,Lapin sur la main,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1438.jpg
215,1439,S. à la guerre,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1439.jpg
215,1440,Sauter,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1440.jpg
215,1441,Scooter,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1441.jpg
215,1442,Tour,1999,"Design graphique, Affiche",Impression offset,graphisme,images/1442.jpg
215,1443,Arbre couché,2000,"Design graphique, Affiche",Impression offset,graphisme,images/1443.jpg
215,1444,Octopus,2000,"Design graphique, Affiche",Impression offset,graphisme,images/1444.jpg
215,1445,S. aux boules,2000,"Design graphique, Affiche",Impression offset,graphisme,images/1445.jpg
215,1446,C. à la bouteille,2001,"Design graphique, Affiche",Impression offset,graphisme,images/1446.jpg
215,1447,Cactus gravé,2001,"Design graphique, Affiche",Impression offset,graphisme,images/1447.jpg
215,1448,J. au téléphone,2001,"Design graphique, Affiche",Impression offset,graphisme,images/1448.jpg
215,1449,Pneu dans le jardin,2001,"Design graphique, Affiche",Impression offset,graphisme,images/1449.jpg
215,1450,Bouleau,2002,"Design graphique, Affiche",Impression offset,graphisme,images/1450.jpg
215,1451,Feu dans la piscine,2002,"Design graphique, Affiche",Impression offset,graphisme,images/1451.jpg
215,1452,Néon brisé,2002,"Design graphique, Affiche",Impression offset,graphisme,images/1452.jpg
215,1453,Bébé tampon,2003,"Design graphique, Affiche",Impression offset,graphisme,images/1453.jpg
215,1454,Cailloux (version A),2004,"Design graphique, Affiche",Impression offset,graphisme,images/1454.jpg
215,1455,Cailloux (version B),2004,"Design graphique, Affiche",Impression offset,graphisme,images/1455.jpg
215,1456,Projecteur,2004,"Design graphique, Affiche",Impression offset,graphisme,images/1456.jpg
215,1457,Studio,2004,"Design graphique, Affiche",Impression offset,graphisme,images/1457.jpg
215,1458,Film,2005,"Design graphique, Affiche",Impression offset,graphisme,images/1458.jpg
215,1459,Mexico City,2005,"Design graphique, Affiche",Impression offset,graphisme,images/1459.jpg
215,1460,Arbre,2006,"Design graphique, Affiche",Impression offset,graphisme,images/1460.jpg
215,1461,Speaker's Corner 1,2006,"Design graphique, Affiche",Impression offset,graphisme,images/1461.jpg
215,1462,Speaker's corner 2,2006,"Design graphique, Affiche",Impression offset,graphisme,images/1462.jpg
215,1463,Jeu de mains,2007,"Design graphique, Affiche",Impression offset,graphisme,images/1463.jpg
215,1464,Niche (La Ricarda),2007,"Design graphique, Affiche",Impression offset,graphisme,images/1464.jpg
215,1465,Chuter,2008,"Design graphique, Affiche",Impression offset,graphisme,images/1465.jpg
215,1466,Tas de fric,2008,"Design graphique, Affiche",Impression offset,graphisme,images/1466.jpg
215,1467,Briser,2009,"Design graphique, Affiche",Impression offset,graphisme,images/1467.jpg
215,1468,Chantier,2011,"Design graphique, Affiche",Impression offset,graphisme,images/1468.jpg
215,1469,Crash,2011,"Design graphique, Affiche",Impression offset,graphisme,images/1469.jpg
215,1470,Froisser,2012,"Design graphique, Affiche",Impression offset,graphisme,images/1470.jpg
215,1471,Trafic,2012,"Design graphique, Affiche",Impression offset,graphisme,images/1471.jpg
215,1472,Trouer,2012,"Design graphique, Affiche",Impression offset,graphisme,images/1472.jpg
215,1473,"Volver (Paseo escultorico, 2011)",2013,"Design graphique, Affiche",Impression offset,graphisme,images/1473.jpg
215,1474,sunday # 028. Plié,9 mars 2014,"Design graphique, Affiche","Multi-offset 120 gr., plié/froissé à la main, tamponné sur le recto",graphisme,images/1474.jpg
215,1475,Affiche Welcome,2015,"Design graphique, Affiche",Impression offset,graphisme,images/1475.jpg
215,1476,Affiche Frozen eagle melting on the theater of the operations,2015,"Design graphique, Affiche",Impression offset,graphisme,images/1476.jpg
215,1477,Affiche Fence,2016,"Design graphique, Affiche",Impression offset,graphisme,images/1477.jpg
215,1478,Untitled,mars 2019,"Design graphique, Affiche","Impression jet d’encre pigmentaire micro-encapsulée, haute qualité, haute densité et haute stabilité. Papier mat. 189 g/m2",graphisme,images/1478.jpg
216,1479,Now Showing,2009,"Design graphique, Affiche",Affiche noir et blanc,graphisme,images/1479.jpg
216,1480,sunday # 024. Unfortunately that street is in 1983 and blocked off by police tape,9 juin 2013,"Design graphique, Affiche","Impression recto/verso, 1 couche offset sur Multi-offset, 120 gr",graphisme,images/1480.jpg
216,1481,l'm just resting my eyes (pavement encounter),2018,"Design graphique, Affiche",Sérigraphie une couche noire mate sur C-mat 150 gr.,graphisme,images/1481.jpg
